         797  2.439172283743974E-002  3.865157960478052E-004
         806  2.410270543694263E-002  3.792930060044858E-004
         815  2.411462780349655E-002  3.697061675469842E-004
         824  2.329877408035099E-002  3.584063243703821E-004
         833  2.255811976868426E-002  3.462460065676890E-004
         842  2.217100327032851E-002  3.311895466610788E-004
         851  2.067525348514318E-002  3.156242971295260E-004
         860  1.996935163679067E-002  2.993062565508415E-004
         869  1.856828603346599E-002  2.818429271064018E-004
         878  1.764953701539431E-002  2.645514940965328E-004
         887  1.655797695693909E-002  2.468480500117328E-004
         896  1.525239547026111E-002  2.291408512144339E-004
         905  1.412047529332805E-002  2.126450638247940E-004
         914  1.313103397010709E-002  1.964255848632187E-004
         923  1.193137944202986E-002  1.809036016185647E-004
         932  1.127694412067765E-002  1.667030105389838E-004
         941  1.018624370946898E-002  1.538420076107225E-004
         950  9.326343405402731E-003  1.420265520327887E-004
         959  8.771191873541102E-003  1.318151983590178E-004
         968  8.260744939797442E-003  1.227433793396113E-004
         977  7.422969432183309E-003  1.154082720516882E-004
         986  7.135137184288469E-003  1.092472650028038E-004
         995  6.893629196583643E-003  1.041946218803050E-004
        1004  6.383524542878731E-003  1.005039635559539E-004
        1013  6.599509706798708E-003  9.766564288758172E-005
        1022  6.200410342049436E-003  9.541959193768390E-005
        1031  6.162369938135380E-003  9.415313099916938E-005
        1040  6.130489478166565E-003  9.351786163458492E-005
        1049  6.162621149445767E-003  9.301827557619604E-005
        1058  6.334684011458303E-003  9.280621868126756E-005
        1067  6.187559371865354E-003  9.268693462096385E-005
        1076  6.255451723192237E-003  9.276671848782208E-005
        1085  6.490554809347377E-003  9.264310502928324E-005
        1094  6.382412843043567E-003  9.224871291012768E-005
        1103  6.243435279155383E-003  9.156490791805194E-005
        1112  6.163649144715164E-003  9.064322792906361E-005
        1121  6.229739346351707E-003  8.943872137859559E-005
        1130  6.073917651648517E-003  8.789733315417279E-005
        1139  5.877928025915171E-003  8.594313420084564E-005
        1148  5.778500235616229E-003  8.382706378668041E-005
        1157  5.723021018708824E-003  8.126482309249591E-005
        1166  5.357655744237127E-003  7.849205519455400E-005
        1175  5.192863859450445E-003  7.571427108065448E-005
        1184  5.078328400840401E-003  7.266884532704174E-005
        1193  4.787429633119027E-003  6.944899331616073E-005
        1202  4.369635902885929E-003  6.722814942198371E-005
        1211  4.173374453809229E-003  6.400649352369146E-005
        1220  4.090600562245527E-003  6.103418110730800E-005
        1229  3.767872058109206E-003  5.796916842179932E-005
        1238  3.669868333441263E-003  5.519800322459357E-005
        1247  3.471539377464214E-003  5.274023985742320E-005
        1256  3.213032793336024E-003  5.048591116022969E-005
        1265  3.050663691714580E-003  4.835320789660138E-005
        1274  2.983040614687489E-003  4.662469825189187E-005
        1283  2.813700242936611E-003  4.511435180380596E-005
        1292  2.849374034930661E-003  4.407809109778915E-005
        1301  2.718392459189345E-003  4.308782759354431E-005
        1310  2.604525094019773E-003  4.238576053951974E-005
        1319  2.600039598315197E-003  4.178924882343879E-005
        1328  2.577772499361017E-003  4.146552573980263E-005
        1337  2.660947651847673E-003  4.122722229787660E-005
        1346  2.555145596347284E-003  4.115031090957238E-005
        1355  2.616344790115254E-003  4.102111567651596E-005
        1364  2.624272020662320E-003  4.097684265082959E-005
        1373  2.582771134775248E-003  4.096729428891244E-005
        1382  2.545055117130978E-003  4.103405983240501E-005
        1391  2.613276050935674E-003  4.082461609401585E-005
        1400  2.660706377929018E-003  4.071075872415668E-005
        1409  2.597087064986699E-003  4.050590302884725E-005
        1418  2.557203176636540E-003  4.006524725597548E-005
        1427  2.452163185433892E-003  3.959843412993211E-005
        1436  2.440677530136018E-003  3.912154564424805E-005
        1445  2.401583108974446E-003  3.847484642544889E-005
        1454  2.292144013583020E-003  3.766382616058255E-005
        1463  2.236437873872346E-003  3.687695800547405E-005
        1472  2.177521179839095E-003  3.602886895505832E-005
        1481  2.112061196717405E-003  3.501469731469167E-005
        1490  2.054405689909763E-003  3.402054659506075E-005
        1499  1.966841519009467E-003  3.306616047030988E-005
        1512  1.799641333069449E-003  2.531429338267717E-005
        1529  1.578518254744995E-003  2.418573855721153E-005
        1546  1.440280294651748E-003  2.315992848956319E-005
        1563  1.294703927644150E-003  2.230915048536147E-005
        1580  1.177663759373390E-003  2.160499901036070E-005
        1597  1.056005643627213E-003  2.103501776957830E-005
        1614  9.821739951355265E-004  2.069592623592260E-005
        1631  9.407195224414317E-004  2.043186519336560E-005
        1648  9.014800137426937E-004  2.025538611593742E-005
        1665  8.867890184012504E-004  2.017727415962711E-005
        1682  8.518224448603723E-004  2.014007192664794E-005
        1699  8.676533646153984E-004  2.012667717009461E-005
        1716  8.427424899702601E-004  2.010418416749849E-005
        1733  8.534838345072785E-004  2.005332011866640E-005
        1750  7.734020043395867E-004  1.999389347821191E-005
        1767  7.639958818954619E-004  1.988304435080626E-005
        1784  7.384396655666933E-004  1.975889133387660E-005
        1801  6.994276584433100E-004  1.964564933967222E-005
        1818  6.490468269449775E-004  1.945414882187921E-005
        1835  5.858226266183920E-004  1.934227923573427E-005
        1852  5.599539510644899E-004  1.921224979983275E-005
        1869  4.950990981129143E-004  1.910685851342740E-005
        1886  4.723920536347941E-004  1.902615303502717E-005
        1903  4.293797644800361E-004  1.897388190878236E-005
        1920  4.349830933383055E-004  1.899513118808026E-005
        1937  4.075533098461165E-004  1.900525929569055E-005
        1954  3.835583461236456E-004  1.905554945102030E-005
        1971  3.718469296834519E-004  1.912787702316217E-005
        1988  3.580128254779629E-004  1.921864510336162E-005
        2005  3.775102281214640E-004  1.962622632303051E-005
        2030  3.556464572480036E-004  1.793544511130502E-005
        2063  3.193808510474628E-004  1.804336802712996E-005
        2096  2.950766840331016E-004  1.812460055546083E-005
        2129  2.749628109208970E-004  1.825198301649704E-005
        2162  2.276205956545346E-004  1.835849708712327E-005
        2195  1.839965650294562E-004  1.849817764424592E-005
        2228  1.673226447604793E-004  1.871134413415948E-005
        2261  1.447347334014739E-004  1.895983961763467E-005
        2294  1.399678176789348E-004  1.927171331257719E-005
        2327  1.282188266029016E-004  1.960765105072393E-005
        2360  1.295492917914044E-004  1.997571117705986E-005
        2393  1.343814047023898E-004  2.046328836149455E-005
        2426  8.941996468577990E-005  2.090192384092992E-005
        2459  8.735478929159786E-005  2.147164634224284E-005
        2492  7.675842960069893E-005  2.205732060176293E-005
          32  1.047853361085314E-002  8.491260168162370E-003
          37  1.331246808911505E-002  6.370287968577226E-003
          42  2.622899039649860E-003  5.064981701884041E-003
          47  2.198854628581493E-003  4.209087421425084E-003
          52  2.391352810191657E-003  3.605243295623942E-003
          57 -7.485970490489026E-003  3.169996623486141E-003
          62 -6.527736658959301E-003  2.847846083381314E-003
          67 -3.186524745182276E-003  2.602253470977522E-003
          72 -9.655457567768304E-003  2.408652633072317E-003
          77 -6.428794408370092E-003  2.249436733828312E-003
          82 -9.812119945964750E-003  2.116890504303923E-003
          87 -1.014691663745971E-002  2.001363677764647E-003
          92 -1.425227213774051E-002  1.902145647497522E-003
          97 -1.314482738731196E-002  1.810507503049174E-003
         104 -1.657275104744942E-002  1.229950123988580E-003
         113 -1.550400371703086E-002  1.131360592092159E-003
         122 -1.460888162636082E-002  1.039743049985747E-003
         131 -1.493231472284300E-002  9.504630808591085E-004
         140 -1.400127337893005E-002  8.649533918406933E-004
         149 -1.282603873494198E-002  7.818143263445201E-004
         158 -1.263243803635123E-002  7.046357636646654E-004
         167 -1.020005409391073E-002  6.306316066052397E-004
         176 -8.839155883945059E-003  5.637664612180384E-004
         185 -5.532823271605885E-003  5.055907336507145E-004
         194 -3.269748126263148E-003  4.582483929854643E-004
         203 -1.046532448836513E-003  4.204945240741893E-004
         212  2.965591539076168E-004  3.944486095208767E-004
         221  2.225477453838284E-003  3.780619409827065E-004
         230  3.177141829791653E-003  3.681995550946765E-004
         239  5.108727984508150E-003  3.645613864919115E-004
         248  5.231644699887838E-003  3.637321258044929E-004
         257  6.824839363858337E-003  3.616766971411349E-004
         266  7.740891876606038E-003  3.596461140466885E-004
         275  8.906985125697101E-003  3.545174579132378E-004
         284  8.097033216358978E-003  3.475253097659254E-004
         293  8.536034392098664E-003  3.363523298791623E-004
         302  8.043973689100240E-003  3.233691222804467E-004
         311  7.688306004067999E-003  3.076111393898351E-004
         320  6.870468598798616E-003  2.900078374171136E-004
         329  6.805902671965305E-003  2.705975535735421E-004
         338  5.870697558862157E-003  2.503834697251703E-004
         347  4.580053740283765E-003  2.306951133861011E-004
         356  3.996174163963297E-003  2.113227089990841E-004
         365  2.842798856837908E-003  1.936682908279569E-004
         374  2.109113597999240E-003  1.778108036511218E-004
         383  1.361087076361509E-003  1.636763965699429E-004
         392  7.948493755669142E-004  1.517027777524635E-004
         401 -3.468594629766965E-005  1.420077869857529E-004
         410 -7.953327514863121E-004  1.339397848087470E-004
         419 -1.188147400685775E-003  1.276331738059476E-004
         428 -1.656303640452825E-003  1.224904298933280E-004
         437 -2.035051840170636E-003  1.175174284578424E-004
         446 -1.943000510117709E-003  1.131993198200575E-004
         455 -2.262423381843109E-003  1.085430219094042E-004
         464 -2.361911404156854E-003  1.039853878007933E-004
         473 -2.115813219987031E-003  9.935616602520669E-005
         482 -1.967324935917859E-003  9.485251223056477E-005
         491 -1.836933071150852E-003  9.023227910094139E-005
         500 -1.484251061451505E-003  8.640004672819506E-005
         509 -1.108163964550913E-003  7.773007668928123E-005
         518 -1.009681718329230E-003  7.458030900282706E-005
         527 -5.384916687071382E-004  7.203094892536290E-005
         536 -4.135910270750810E-004  7.031757271867119E-005
         545 -2.233160631057072E-005  6.927268833323059E-005
         554  8.927413813633246E-005  6.870662620545112E-005
         563  2.281072279207836E-004  6.856287340826205E-005
         572  3.794131992040138E-004  6.825805232996325E-005
         581  4.930831742607734E-004  6.805941408590511E-005
         590  4.882872730737290E-004  6.779804897849257E-005
         599  4.931237131642592E-004  6.710335885280690E-005
         608  5.287650755768482E-004  6.645954871936486E-005
         617  4.245110175408808E-004  6.532180563513938E-005
         626  1.852934566674362E-004  6.423290225132901E-005
         635  1.188541571620656E-004  6.304754250538115E-005
         644 -4.398653492197425E-005  6.185960484783602E-005
         653 -2.407859064172330E-004  6.064135468500920E-005
         662 -4.155735944920161E-004  5.960303915509944E-005
         671 -7.959896467062208E-004  5.884184614815672E-005
         680 -9.026438958488870E-004  5.802969224501934E-005
         689 -1.064445174724606E-003  5.729376592386858E-005
         698 -1.209835033854906E-003  5.664347178107505E-005
         707 -1.244804926851575E-003  5.610664822209205E-005
         716 -1.390895087145182E-003  5.532167547089041E-005
         725 -1.474822193158907E-003  5.453438580646768E-005
         734 -1.481331179554254E-003  5.357583647062899E-005
         743 -1.489592655317247E-003  5.251227844346236E-005
         752 -1.459262927803648E-003  5.131313308721127E-005
         761 -1.364480069787824E-003  4.999524050100392E-005
         770 -1.246108916322264E-003  4.850834444717566E-005
         779 -1.144105491386945E-003  4.703491569813070E-005
         788 -1.065997046829871E-003  4.560030145753575E-005
         797 -8.851464346825378E-004  4.418611244126167E-005
         806 -7.544423029913742E-004  4.281769037393045E-005
         815 -6.174625953166833E-004  4.158197224541971E-005
         824 -4.831527479915894E-004  4.044967326136853E-005
         833 -2.514701951743246E-004  3.945813116634214E-005
         842 -1.556748482133468E-004  3.868778354191855E-005
         851  3.216271844275002E-005  3.790435653661079E-005
         860  8.440668655793301E-005  3.729766804014431E-005
         869  2.247907595132528E-004  3.669141218134398E-005
         878  3.374040749137203E-004  3.605968903075711E-005
         887  3.971378247405846E-004  3.547314984996829E-005
         896  4.219946048248312E-004  3.476169548267736E-005
         905  4.368467606030754E-004  3.400941929881537E-005
         914  5.065887508906963E-004  3.310379770657214E-005
         923  4.253738753888319E-004  3.232411593184184E-005
         932  3.912656432488439E-004  3.127754751370178E-005
         941  3.525493436171382E-004  3.035900182568877E-005
         950  2.913586548452258E-004  2.938743683620445E-005
         959  2.253379926035450E-004  2.843437693327659E-005
         968  1.288357851276153E-004  2.753811341547912E-005
         977  6.861093409364729E-005  2.672518871424613E-005
         986 -6.191945854523370E-007  2.607920236908321E-005
         995 -1.025338682710192E-004  2.543477421314783E-005
        1004 -2.412394994871920E-004  2.742656589443734E-005
        1013 -2.811245796511685E-004  2.696858483390383E-005
        1022 -2.940700743143498E-004  2.655866165813502E-005
        1031 -3.324910327602993E-004  2.628567692767337E-005
        1040 -3.453547328098284E-004  2.603783938787149E-005
        1049 -4.282703264876909E-004  2.582369771090546E-005
        1058 -4.717371421418648E-004  2.567746582760221E-005
        1067 -4.477544955657140E-004  2.546614559840759E-005
        1076 -4.328505405472970E-004  2.530942492603850E-005
        1085 -3.946746502228780E-004  2.508880099599174E-005
        1094 -4.027678362890947E-004  2.480813150363520E-005
        1103 -2.952806617384522E-004  2.458374854070329E-005
        1112 -2.968871381745521E-004  2.427374509336169E-005
        1121 -2.434829515938145E-004  2.409961280817586E-005
        1130 -2.173058583790316E-004  2.377254471776645E-005
        1139 -2.514340457127582E-004  2.353193325317737E-005
        1148 -1.130518883447667E-004  2.328272113838156E-005
        1157 -8.922952485871736E-005  2.292262047353511E-005
        1166 -1.069562217672093E-004  2.263161282091044E-005
        1175 -6.378140531818738E-005  2.229827479192294E-005
        1184 -4.542598747485984E-005  2.196106097533190E-005
        1193 -2.088971803554308E-005  2.156793397942526E-005
        1202 -1.614344754112142E-005  2.120744570368141E-005
        1211  2.578445256728342E-005  2.084407289440838E-005
        1220  3.654839150677997E-005  2.045068622175567E-005
        1229 -5.038418309585952E-006  2.007142008327139E-005
        1238 -1.414404255221325E-005  1.968782018574410E-005
        1247  1.697047291656781E-005  1.935337277305031E-005
        1256 -2.120405226836854E-005  1.901136563287476E-005
        1265 -4.834248860381669E-005  1.870608942082617E-005
        1274 -2.661396983273389E-005  1.846203658928496E-005
        1283 -9.492352163638543E-005  1.821678421268514E-005
        1292 -1.009494821840713E-004  1.804355752575513E-005
        1301 -1.204060788476158E-004  1.793318699620769E-005
        1310 -1.683464159378855E-004  1.783458112893697E-005
        1319 -1.696301552544264E-004  1.778807897625405E-005
        1328 -1.991637035470012E-004  1.775750471195962E-005
        1337 -1.804609133462691E-004  1.778086113373439E-005
        1346 -2.051892153571862E-004  1.781890300649027E-005
        1355 -2.155417119148478E-004  1.786810668866294E-005
        1364 -2.187308775890961E-004  1.792214719089292E-005
        1373 -1.756687013853389E-004  1.794249141788885E-005
        1382 -1.617904796178300E-004  1.800856334809302E-005
        1391 -2.150616475242168E-004  1.802963192728095E-005
        1400 -1.958387941663386E-004  1.808643455280684E-005
        1409 -1.791388250978253E-004  1.806130989834615E-005
        1418 -1.614409565217375E-004  1.805425508311408E-005
        1427 -1.235480216302039E-004  1.800994095324813E-005
        1436 -1.260688319292740E-004  1.794206374904920E-005
        1445 -1.129875471845753E-004  1.785716458286794E-005
        1454 -7.776141822090869E-005  1.775414710558193E-005
        1463 -6.874348422193292E-005  1.764467885973103E-005
        1472 -2.902952161320130E-005  1.747626121360893E-005
        1481 -3.610433460087103E-006  1.732742094397094E-005
        1490 -2.538563146051210E-005  1.715683528567161E-005
        1499 -7.142351533582223E-006  1.698008399794946E-005
        1512  1.767338018622029E-005  1.188677036675541E-005
        1529  1.901300469002218E-005  1.162578302566950E-005
        1546  1.534534887336693E-005  1.133985695758635E-005
        1563  3.608218806078532E-006  1.115098770528432E-005
        1580 -1.184917384433085E-005  1.095608956015783E-005
        1597 -2.571593202715621E-005  1.084579966443712E-005
        1614 -2.616768578312197E-005  1.078155716769067E-005
        1631 -5.881776411234000E-005  1.079210835959683E-005
        1648 -5.567789139769275E-005  1.086537749034389E-005
        1665 -6.003259646139668E-005  1.097826593159796E-005
        1682 -6.844556348122865E-005  1.112806221759400E-005
        1699 -5.890251642691467E-005  1.130743320556668E-005
        1716 -4.584955728563328E-005  1.147478421511207E-005
        1733 -6.403650979773034E-005  1.162619185774314E-005
        1750 -4.592493603988812E-005  1.176784816569514E-005
        1767 -2.090799089754924E-005  1.190926153256696E-005
        1784 -2.612153304164568E-005  1.202722482313740E-005
        1801 -1.496277865671649E-005  1.210206594728256E-005
        1818 -1.493108115784720E-006  1.220339995908182E-005
        1835 -1.009933239613384E-005  1.231344221593497E-005
        1852  2.934957932131864E-006  1.240002039304575E-005
        1869 -4.602080893202363E-006  1.256458510472093E-005
        1886  4.656674950120283E-006  1.272490337780578E-005
        1903 -2.483488639478185E-005  1.292741019916127E-005
        1920 -8.996018214082383E-006  1.316680104584163E-005
        1937 -1.300983885792449E-005  1.343528526675080E-005
        1954 -4.401511234540787E-006  1.373787602845940E-005
        1971 -4.723604248158120E-005  1.403410245877028E-005
        1988 -4.761605073541020E-005  1.439122773299266E-005
          32  3.259634876606200E-004  2.528411261316116E-004
          37  2.726750507029717E-004  1.886434836319743E-004
          42  2.071357321355454E-004  1.501120497938310E-004
          47  3.985222877305503E-004  1.253785221682484E-004
          52  4.236679612938370E-004  1.087438937443570E-004
          57  4.109301410011767E-004  9.724855281211686E-005
          62  5.009997413819337E-004  8.876881427309628E-005
          67  4.895681727383453E-004  8.251775927836255E-005
          72  4.836906158922284E-004  7.758865280760984E-005
          77  4.262045891665730E-004  7.351243364161667E-005
          82  5.229567834537921E-004  6.995873785493179E-005
          87  4.580756124451091E-004  6.684749361494561E-005
          92  5.651185996511049E-004  6.412655212575544E-005
          97  3.903138033428968E-004  6.148271567140771E-005
         104  5.155962156761962E-004  4.244088979797231E-005
         113  4.763131870486177E-004  3.912809681722657E-005
         122  4.643358622612504E-004  3.586914608734981E-005
         131  4.021341573625432E-004  3.277962168946001E-005
         140  3.573191766222226E-004  2.983481462046727E-005
         149  3.013359043926721E-004  2.709838450173882E-005
         158  2.789922250320705E-004  2.459965065359988E-005
         167  1.954163544564835E-004  2.240453242951316E-005
         176  1.973219977815734E-004  2.048716511736571E-005
         185  1.577695501624021E-004  1.900863596414414E-005
         194  1.289689442639065E-004  1.785599261779172E-005
         203  1.181685926858290E-004  1.707401969014195E-005
         212  1.399111026021092E-004  1.662793272147492E-005
         221  1.210967178868123E-004  1.651107893978649E-005
         230  1.596748680342626E-004  1.674747843270391E-005
         239  1.948874535715095E-004  1.728866200631074E-005
         248  2.186968294182589E-004  1.809856816368484E-005
         257  3.007319778215970E-004  1.915106882879564E-005
         266  3.584989924954061E-004  2.043627900053195E-005
         275  4.573365266210021E-004  2.181085026306493E-005
         284  4.546358404047714E-004  2.326569787035580E-005
         293  5.992254960753780E-004  2.472521474089755E-005
         302  6.542721788540802E-004  2.614390805029044E-005
         311  7.065169518819312E-004  2.746670780494945E-005
         320  7.773627912917436E-004  2.859638668447229E-005
         329  9.017412839594909E-004  2.948498793311545E-005
         338  8.926652455971634E-004  3.017213571984020E-005
         347  8.587693130299885E-004  3.056557439903636E-005
         356  9.332964129990433E-004  3.069893472975999E-005
         365  8.833798130686773E-004  3.056797904518272E-005
         374  9.404427755396319E-004  3.013947026790061E-005
         383  9.261221864034451E-004  2.946242053774266E-005
         392  9.152560759169137E-004  2.852929348352659E-005
         401  8.253512341279566E-004  2.746567297591960E-005
         410  7.877670004378160E-004  2.616520516602019E-005
         419  6.986269189082668E-004  2.475725088618036E-005
         428  6.639323081245675E-004  2.323140410224588E-005
         437  6.352462693977577E-004  2.179399294379415E-005
         446  5.542260074510340E-004  2.032781754560805E-005
         455  4.767098495444588E-004  1.895017480936100E-005
         464  4.321550714107434E-004  1.766841544007307E-005
         473  3.323012650513556E-004  1.655771943411925E-005
         482  3.127725412498694E-004  1.554629917582869E-005
         491  2.750284738543633E-004  1.473592196744249E-005
         500  2.106678386242857E-004  1.411597996678452E-005
         509  1.978581202656642E-004  1.121195316943331E-005
         518  1.749650146042586E-004  1.089503073554974E-005
         527  1.453495729650422E-004  1.073164011605526E-005
         536  1.411053986062416E-004  1.071812518189533E-005
         545  1.775974447980479E-004  1.086189384059923E-005
         554  1.732160869637392E-004  1.113182487318614E-005
         563  2.075132212991048E-004  1.151902823196370E-005
         572  2.340295517806408E-004  1.198979315977337E-005
         581  2.800108665779226E-004  1.254929830386165E-005
         590  2.784477156831963E-004  1.311664862798351E-005
         599  3.301177544423626E-004  1.374169612796336E-005
         608  3.701952655651985E-004  1.431913822624911E-005
         617  4.303953075369645E-004  1.488328335814937E-005
         626  4.231566531138742E-004  1.537234003550996E-005
         635  4.685391146105030E-004  1.579767958166575E-005
         644  4.902640002486078E-004  1.615535413611578E-005
         653  4.824084959763058E-004  1.637735771839067E-005
         662  4.954585489184683E-004  1.648156955156741E-005
         671  5.101238368283156E-004  1.649474197732580E-005
         680  4.972388240492001E-004  1.643877143783653E-005
         689  5.138460754196422E-004  1.621643421445905E-005
         698  4.983348990542799E-004  1.592931427367101E-005
         707  4.563469462027569E-004  1.556622342588106E-005
         716  4.457522226357105E-004  1.511830150027035E-005
         725  4.040100697125308E-004  1.467993176405244E-005
         734  3.795904318405519E-004  1.416434665097248E-005
         743  3.179534740977033E-004  1.370544260989520E-005
         752  2.968242585169901E-004  1.320125463678937E-005
         761  2.750836501581580E-004  1.275254890948417E-005
         770  2.310781760122518E-004  1.230799545666680E-005
         779  2.094678839848712E-004  1.192706745958028E-005
         788  1.976098364355857E-004  1.160961146563451E-005
         797  1.732672450708014E-004  1.135660324856595E-005
         806  1.525314989528852E-004  1.117490958453891E-005
         815  1.361427319072845E-004  1.102077251351798E-005
         824  1.133074352684571E-004  1.097428413593856E-005
         833  1.072792401679908E-004  1.096571826402006E-005
         842  1.147941960047228E-004  1.103914110320037E-005
         851  1.158742591224018E-004  1.117496805304274E-005
         860  1.226233374867934E-004  1.132790241428185E-005
         869  1.415213377522286E-004  1.152274372965964E-005
         878  1.553594753218567E-004  1.177167218408070E-005
         887  1.759080843384345E-004  1.203105953513432E-005
         896  1.858936187061772E-004  1.229701795564521E-005
         905  1.821302022661803E-004  1.258492170485118E-005
         914  2.124826441732875E-004  1.289698694665155E-005
         923  2.245690558734168E-004  1.318003356772569E-005
         932  2.461630649316976E-004  1.343870803612137E-005
         941  2.664914695599328E-004  1.367830192807072E-005
         950  2.698175655779596E-004  1.388822544858150E-005
         959  2.650635598798362E-004  1.409593031500539E-005
         968  2.781878527227854E-004  1.423797398179405E-005
         977  2.658132195291182E-004  1.431940920468521E-005
         986  2.545890391145076E-004  1.439780576995203E-005
         995  2.662303400294877E-004  1.441210736913073E-005
        1004  2.410455617524167E-004  1.722679013652103E-005
        1013  2.674090294081179E-004  1.719520537090496E-005
        1022  2.463511088845371E-004  1.710937091640884E-005
        1031  2.264317440856758E-004  1.700593483962307E-005
        1040  2.135408071577695E-004  1.690136734113946E-005
        1049  1.967942514950300E-004  1.681318765070136E-005
        1058  1.929076225417430E-004  1.669411722266856E-005
        1067  1.721245954743335E-004  1.657939464180345E-005
        1076  1.318280236044439E-004  1.651231034639089E-005
        1085  1.228990352600704E-004  1.641811856775070E-005
        1094  1.292047356884859E-004  1.640249916359552E-005
        1103  6.994518959376192E-005  1.636037647154868E-005
        1112  8.636368672706908E-005  1.634053396954927E-005
        1121  7.055759202624948E-005  1.636596094461271E-005
        1130  7.950117482170004E-005  1.644134390343022E-005
        1139  6.647744563349277E-005  1.647945399846428E-005
        1148  7.746250618427070E-005  1.659270569646050E-005
        1157  8.364481811402527E-005  1.672238100539905E-005
        1166  5.112928509772177E-005  1.689282587142836E-005
        1175  5.245658997539773E-005  1.703083366261785E-005
        1184  5.586040678328326E-005  1.723950937077967E-005
        1193  6.329790271029092E-005  1.741448831280036E-005
        1202  1.140393861666962E-004  1.761625329842727E-005
        1211  9.967148370297081E-005  1.783974128485040E-005
